,imdb_id,imdb_rating,imdb_votes,title,year_of_release,genres
1546,tt0338721,3.1,125,Annarth,2002,Action|Crime|Drama
1547,tt0315777,6.3,40,Ansh: The Deadly Part,2002,Crime|Drama
1548,tt0272736,5,4604,Mujhse Dosti Karoge!,2002,Drama|Family|Musical
1549,tt0321494,4.6,434,Bollywood Queen,2002,Musical|Romance
1550,tt0325041,4.4,585,Badhaai Ho Badhaai,2002,Comedy|Drama|Musical
1551,tt0331216,4.2,1003,Chor Machaaye Shor,2002,Action|Comedy|Crime
1552,tt0348824,4.4,463,Chalo Ishq Ladaaye,2002,Action|Comedy|Romance
1553,tt0331421,5,699,Akhiyon Se Goli Maare,2002,Comedy|Romance
1554,tt0337585,6.6,967,Bomb the System,2002,Action|Drama
1555,tt0405722,6.6,8,Mouth Organ,2001,Family
1556,tt0494924,3.1,13,Be-Lagaam,2002,Crime|Thriller
1557,tt0337971,6.6,2281,Deewangee,2002,Crime|Drama|Mystery
1558,tt0335044,5.2,423,Dil Vil Pyar Vyar,2002,Drama|Musical|Romance
1559,tt0328998,5.3,1499,Dil Hai Tumhaara,2002,Drama|Romance
1560,tt0331479,2.9,525,Ek Chhotisi Love Story,2002,Drama
1561,tt0375733,6.8,113,Encounter: The Killing,2002,Crime|Drama
1562,tt0307866,5.5,221,Filhaal...,2002,Drama|Romance
1563,tt0391187,6.5,11,Ghaav: The Wound,2002,Action|Crime|Drama
1564,tt0331256,3.3,325,Gunaah,2002,Crime|Drama
1565,tt0308347,3.7,1146,Haan Maine Bhi Pyaar Kiya,2002,Drama|Musical|Romance
1566,tt0320097,4.4,1212,Hum Kisi Se Kum Nahin,2002,Action|Comedy|Drama
1567,tt0396057,5.8,40,Hum Pyar Tumhi Se Kar Baithe,2002,Musical|Romance
1568,tt0326983,2.8,2748,Jaani Dushman: Ek Anokhi Kahani,2002,Action|Fantasy|Thriller
1569,tt0337652,4.5,655,Jeena Sirf Merre Liye,2002,Romance
1570,tt0342624,3.9,356,Karz: The Burden of Truth,2002,Action|Crime|Drama
1571,tt0367919,4.7,13,Kabhie Tum Kabhie Hum,2002,Comedy|Drama|Family
1572,tt0322936,4.7,171,Kehtaa Hai Dil Baar Baar,2002,Comedy|Drama|Romance
1573,tt0306840,3.4,241,Koi Mere Dil Se Poochhe,2002,Musical|Romance|Thriller
1574,tt0311411,3.7,338,Kranti,2002,Action|Drama
1575,tt0327004,5.6,487,Kuch Tum Kaho Kuch Hum Kahein,2002,Action|Drama|Romance
1576,tt0312883,3.8,401,Kya Yehi Pyaar Hai,2002,Drama|Romance
1577,tt0327005,3,231,Kyaa Dil Ne Kahaa,2002,Family|Romance
1578,tt0313395,4.5,269,Kitne Door... Kitne Paas,2002,Comedy|Romance
1579,tt0307116,3.4,1066,Maa Tujhhe Salaam,2002,Action|Drama
1580,tt0326600,3.8,1013,Maine Dil Tujhko Diya,2002,Action|Romance
1581,tt0341455,7.4,1517,The Web of the Witch,2002,Fantasy
1582,tt0337633,5.7,555,Hathyar: Face to Face with Reality,2002,Action|Crime|Drama
1583,tt0311356,8.3,113,War and Peace,2002,Documentary|War
1584,tt0341458,4.1,62,Maseeha,2002,Action|Crime|Drama
1585,tt0322653,5.3,1960,Mere Yaar Ki Shaadi Hai,2002,Comedy|Drama|Romance
1586,tt0292113,6.8,240,Mitr: My Friend,2002,Drama
1587,tt0248216,5,2553,Na Tum Jaano Na Hum,2002,Comedy|Drama|Musical
1588,tt0305455,6.4,647,Pitaah,2002,Action|Drama
1589,tt0327071,5.5,1713,Om Jai Jagadish,2002,Drama|Musical
1590,tt0323415,5.7,6,Nishad,2002,Drama
1591,tt0274019,3.9,284,Pyaar Diwana Hota Hai,2002,Drama|Romance
1592,tt0335592,3.5,87,Pyaasa,2002,Drama
1593,tt4063584,6.8,13,Shaheed-E-Azam,2002,Biography|Drama|History
1594,tt0315632,5.6,1099,Road,2002,Thriller
1595,tt0331639,6,4340,Shakthi: The Power,2002,Action|Drama
1596,tt0284479,4.6,420,Shararat,2002,Comedy|Drama|Family
1597,tt0319736,8.1,13455,The Legend of Bhagat Singh,2002,Action|Biography|Drama
1598,tt0310254,5.6,2384,Tumko Na Bhool Paayenge,2002,Action|Mystery|Romance
1599,tt0318956,4.6,147,Tum Se Achcha Kaun Hai,2002,Drama|Musical|Romance
1600,tt0339878,3.7,203,Waah! Tera Kya Kehna,2002,Comedy
1601,tt0307682,4.3,225,Yeh Dil Aashiqanaa,2002,Action|Romance
1602,tt0316911,4,29,Yeh Kaisi Mohabbat,2002,Drama|Musical|Romance
1603,tt0309087,5.2,60,Yeh Mohabbat Hai,2002,Action|Romance
1604,tt0332766,6.4,413,Sur,2002,Drama|Musical|Romance
1605,tt0341549,4.6,800,Rishtey,2002,Action|Drama
1606,tt0328671,4.8,1997,Yeh Hai Jalwa,2002,Comedy|Drama|Romance
1607,tt0340464,5.8,46,Zindagi Khoobsoorat Hai,2002,Drama|Family
1608,tt0248126,7.4,41143,Kabhi Khushi Kabhie Gham...,2001,Drama|Musical|Romance
1609,tt0338566,4.8,217,Yeh Kya Ho Raha Hai?,2002,Comedy|Romance
1610,tt0169102,8.1,95686,Lagaan: Once Upon a Time in India,2001,Adventure|Drama|Musical
1611,tt0169102,8.1,95686,Lagaan: Once Upon a Time in India,2001,Adventure|Drama|Musical
1612,tt0169102,8.1,95686,Lagaan: Once Upon a Time in India,2001,Adventure|Drama|Musical
1613,tt0169102,8.1,95686,Lagaan: Once Upon a Time in India,2001,Adventure|Drama|Musical
1614,tt0284137,7.2,9372,Gadar: Ek Prem Katha,2001,Action|Drama|Romance
1615,tt0300028,5.3,1991,Indian,2001,Action|Crime|Drama
1616,tt0292490,8.1,62313,Dil Chahta Hai,2001,Comedy|Drama|Romance
1617,tt0256692,5.4,3907,Chori Chori Chupke Chupke,2001,Drama|Musical|Romance
1618,tt0248617,4.4,3034,Yaadein...,2001,Drama|Musical|Romance
1619,tt0293342,6.7,2357,Lajja,2001,Crime|Drama
1620,tt0294264,7.1,1746,Aalavandhan,2001,Action|Thriller
1621,tt0305173,4.7,1026,Aamdani Atthanni Kharcha Rupaiya,2001,Comedy|Drama|Family
1622,tt0273406,3.8,357,Aashiq,2001,Action|Drama|Romance
1623,tt0289845,5.9,1518,Aks,2001,Action|Crime|Horror
1624,tt0278291,6.3,7480,Ajnabee,2001,Action|Crime|Drama
1625,tt0272543,3.5,107,Censor,2001,Drama
1626,tt0249371,6.5,12612,Ashoka the Great,2001,Action|Biography|Drama
1627,tt0118578,3.7,655,Albela,2001,Drama|Romance
1628,tt0283911,3.8,550,Bas Itna Sa Khwaab Hai...,2001,Romance
1629,tt0284083,5,1418,Bond of Love,2001,Drama|Family
1630,tt0466208,5,23,Bhairav,2001,Action
1631,tt0477574,5.8,22,Bengal Tiger,2001,Action|Crime
1632,tt0279021,4.5,73,Chhupa Rustam: A Musical Thriller,2001,Drama|Musical|Romance
1633,tt0273164,5.7,79,Daman: A Victim of Marital Violence,2001,Drama
1634,tt0267363,7.6,2284,Chandni Bar,2001,Crime|Drama
1635,tt0301179,4.6,378,Deewaanapan,2001,Action|Romance
1636,tt0273535,4.1,92,Dil Ne Phir Yaad Kiya,2001,Drama|Musical|Romance
1637,tt0302524,5.6,81,Ehsaas: The Feeling,2001,Drama
1638,tt0272607,4.3,380,Farz,2001,Action|Thriller
1639,tt0275381,5.1,73,Grahan,2001,Crime|Drama
1640,tt0284999,7.5,54,Dattak,2001,Drama
1641,tt0278522,5.8,1988,Jodi No.1,2001,Comedy|Romance
1642,tt0292552,4.1,362,Hum Ho Gaye Aap Ke,2001,Drama|Musical|Romance
1643,tt0317811,4.4,92,Kasam,2001,Action|Drama
1644,tt0271604,4.6,574,Kuch Khatti Kuch Meethi,2001,Comedy|Drama|Family
1645,tt0272688,6,801,Kasoor,2001,Drama|Mystery|Thriller
1646,tt0299027,7,277,Maya,2001,Drama
1647,tt0297983,4.6,67,Ittefaq,2001,Action|Comedy|Drama
1648,tt0446159,6,20,Mitti,2001,Action|Crime|Thriller
1649,tt0272735,4.3,85,Mujhe Meri Biwi Se Bachaao,2001,Comedy|Crime|Family
1650,tt0284328,5.1,1013,Mujhe Kucch Kehna Hai,2001,Drama|Romance
1651,tt0396044,4.5,11,Hadh: Life on the Edge of Death,2001,Action|Crime|Drama
1652,tt0291376,7.8,12522,Nayak: The Real Hero,2001,Action|Drama|Thriller
1653,tt0227194,5.4,4484,One 2 Ka 4,2001,Action|Comedy|Crime
1654,tt0297241,5.3,1696,Because I Don't Lie,2001,Comedy|Fantasy
1655,tt0287537,6,1409,Love Ke Liye Kuch Bhi Karega,2001,Comedy|Crime|Romance
1656,tt0285958,4,528,Pyaar Ishq Aur Mohabbat,2001,Drama|Musical|Romance
1657,tt0281102,5.7,719,Pyaar Tune Kya Kiya...,2001,Romance|Thriller
1658,tt0285319,6.6,39,Paagalpan,2001,Romance
1659,tt0301240,6.3,356,Moksha: Salvation,2001,Drama|Thriller
1660,tt0306855,6.7,1607,Style,2001,Comedy|Musical|Mystery
1661,tt0299108,7.5,6232,Rehnaa Hai Terre Dil Mein,2001,Musical|Romance
1662,tt0265452,5.3,97,Officer,2001,Action|Crime|Drama
1663,tt0277981,5.5,219,Rahul,2001,Drama
1664,tt0847758,6.6,39,Pyaar Zindagi Hai,2001,Drama|Romance|Thriller
1665,tt0292740,4,607,Yeh Raaste Hain Pyaar Ke,2001,Drama|Romance
1666,tt0290326,7.5,2879,Tum Bin...: Love Will Find a Way,2001,Drama|Romance
1667,tt0298606,5.7,704,Yeh Teraa Ghar Yeh Meraa Ghar,2001,Comedy|Drama
1668,tt0255713,6.2,1384,Zubeidaa,2001,Biography|Drama|History
1669,tt0213890,7.1,25313,Mohabbatein,2000,Drama|Musical|Romance
1670,tt0255111,6.5,6322,Dhadkan,2000,Drama|Romance
1671,tt0248185,6.7,5977,Mission Kashmir,2000,Action|Drama|Thriller
1672,tt0234000,6.9,12566,Kaho Naa... Pyaar Hai,2000,Action|Romance
1673,tt0247944,4.9,1106,Badal,2000,Action|Crime|Drama
1674,tt0247992,5,2703,Dulhan Hum Le Jayenge,2000,Comedy|Drama|Romance
1675,tt0301250,4.9,278,Tera Mera Saath Rahen,2001,Drama
1676,tt0298607,3,133,Yeh Zindagi Ka Safar,2001,Drama
1677,tt0151150,6.1,8795,Josh,2000,Action|Drama|Musical
1678,tt0254927,4.1,236,Aaghaaz,2000,Action|Crime|Drama
1679,tt0437058,4.5,22,Aaj Ka Ravan,2000,Action|Crime
1680,tt0248012,6.1,3541,Fiza,2000,Action|Crime|Drama
1681,tt0402796,4.8,6,Anjaane,2000,Drama
1682,tt0250690,5.4,1738,Refugee,2000,Drama|Musical|Romance
1683,tt0250483,5.9,1788,Kya Kehna,2000,Drama|Romance
1684,tt0286504,3.7,196,Beti No. 1,2000,Comedy|Drama|Family
1685,tt0252277,4.6,1728,Bichhoo,2000,Action|Crime|Drama
1686,tt0326745,4.4,173,Baaghi,2000,Action|Crime|Drama
1687,tt0230055,5.4,563,Bulandi,2000,Action|Drama
1688,tt0494926,4.5,25,Billa No. 786,2000,Action
1689,tt0271996,4,5,Bhai Thakur,2000,Action|Drama
1690,tt0280465,7.1,271,Bawandar,2000,Drama
1691,tt0261545,7.3,537,Astitva,2000,Drama
1692,tt0270880,4.2,448,Champion,2000,Action|Comedy|Drama
1693,tt0255097,4.6,523,Deewane,2000,Action|Romance
1694,tt0255112,3.8,1184,Dhaai Akshar Prem Ke,2000,Drama|Romance
1695,tt0116391,6.3,199,Gang,2000,Action|Crime|Drama
1696,tt0213677,4.9,120,Ghaath,2000,Crime|Drama|Thriller
1697,tt0244528,5.3,1488,Hadh Kar Di Aapne,2000,Comedy|Romance
1698,tt0250415,5.2,3778,Har Dil Jo Pyar Karega...,2000,Comedy|Drama|Musical
1699,tt0272651,5.4,100,Hari-Bhari,2000,Drama|Family
1700,tt0242519,8.2,49963,Hera Pheri,2000,Action|Comedy|Crime
1701,tt0255212,5.6,1650,Hamara Dil Aapke Paas Hai,2000,Drama|Romance
1702,tt0249588,2.7,338,Hum To Mohabbat Karega,2000,Action|Comedy|Romance
1703,tt0222012,7.9,10477,Hey Ram,2000,Crime|Drama|History
1704,tt0255120,5,187,Dil Pe Mat Le Yaar!!,2000,Drama
1705,tt0245825,4.7,2626,Chal Mere Bhai,2000,Comedy|Romance
1706,tt0221982,5.1,682,Gaja Gamini,2000,Drama|Fantasy
1707,tt0354662,5,20,Jallad No. 1,2000,Action
1708,tt0263491,4.9,1035,Jis Desh Mein Ganga Rehta Hain,2000,Comedy|Crime|Drama
1709,tt0289725,4.2,315,Jung,2000,Action|Crime|Drama
1710,tt0251756,6.1,993,Jungle,2000,Action|Adventure|Romance
1711,tt0268401,4.4,1722,Kahin Pyaar Na Ho Jaaye,2000,Comedy|Romance
1712,tt0250452,5.1,858,Joru Ka Ghulam,2000,Comedy|Drama|Romance
1713,tt0220596,4.5,323,Khauff,2000,Action|Drama|Thriller
1714,tt0255305,5.3,1598,Khiladi 420,2000,Action|Romance|Thriller
1715,tt0311413,4.3,177,Krodh,2000,Action|Drama
1716,tt0255309,6.1,864,Kurukshetra,2000,Action|Crime|Drama
1717,tt0218533,6.8,2069,Call,2000,Action|Drama|Romance
1718,tt0232079,3.8,3804,Mela,2000,Action|Adventure|Comedy
1719,tt0222270,6.2,6262,Phir Bhi Dil Hai Hindustani,2000,Comedy|Drama|Musical
1720,tt0255543,3.5,72,Raja Ko Rani Se Pyar Ho Gaya,2000,Comedy|Musical|Romance
1721,tt0271748,5.1,1684,Raju Chacha,2000,Action|Comedy|Drama
1722,tt0273884,6.6,14,Nidaan,2000,Drama|Romance
1723,tt0120117,4.6,378,Shikari,2000,Drama|Thriller
1724,tt0259534,8.7,1310,Ramayana: The Legend of Prince Rama,1992,Action|Adventure|Animation
1725,tt0250774,3,530,Tera Jadoo Chal Gayaa,2000,Musical|Romance
1726,tt0481880,5.1,11,Meri Jung Ka Elaan,2000,Action
1727,tt0253194,5.1,712,Kunwara,2000,Comedy|Drama|Romance
1728,tt0778824,2.4,8,The Revenge: Geeta Mera Naam,2000,Action
1729,tt0149568,5.4,1462,Aa Ab Laut Chalen,1999,Drama|Musical|Romance
1730,tt0278315,5.2,705,Arjun Pandit,1999,Action|Crime|Romance
1731,tt0211934,6.8,15605,Baadshah,1999,Action|Comedy|Crime
1732,tt0284811,5.4,1318,Aarzoo,1999,Action|Drama|Musical
1733,tt0200435,5,567,Anari No. 1,1999,Comedy
1734,tt0286478,3.6,1263,Bade Dilwala,1999,Comedy|Drama|Romance
1735,tt0462041,5.9,42,Sultaan,2000,Action|Drama
1736,tt0252038,5.1,194,Tarkieb,2000,Mystery|Thriller
1737,tt0207341,5.7,4332,Biwi No. 1,1999,Comedy|Drama|Romance
1738,tt0281656,7.2,352,Bhopal Express,1999,Drama
1739,tt0286539,7.2,25,Chehraa,1999,Drama
1740,tt0272062,4.8,597,Daag: The Fire,1999,Action|Drama|Thriller
1741,tt0217351,5.8,160,Dahek: A Burning Passion,1999,Drama|Romance|Thriller
1742,tt0225515,5.4,946,Dillagi,1999,Drama|Family|Musical
1743,tt0940881,6.5,28,Dulhan Banoo Main Teri,1999,Action|Drama|Romance
1744,tt0286640,3.7,162,Gair,1999,Action|Drama
1745,tt0233808,6.8,190,Godmother,1999,Crime|Drama|Thriller
1746,tt0216707,5.1,991,Dil Kya Kare,1999,Drama|Musical|Romance
1747,tt0267548,6.2,2545,Haseena Maan Jaayegi,1999,Action|Comedy|Romance
1748,tt0207513,3.4,480,Hindustan Ki Kasam,1999,Action|Drama
1749,tt0281913,4.3,439,Hogi Pyaar Ki Jeet,1999,Action|Comedy|Drama
1750,tt0233856,4.8,3485,Hello Brother,1999,Action|Comedy|Fantasy
1751,tt0246687,6.6,395,Hu Tu Tu,1999,Drama
1752,tt0189592,5.7,1396,Hum Aapke Dil Mein Rehte Hain,1999,Drama|Romance
1753,tt0150992,7.5,15871,Hum Dil De Chuke Sanam,1999,Comedy|Drama|Musical
1754,tt0216817,6.2,6000,Hum Saath-Saath Hain: We Stand United,1999,Drama|Family|Musical
1755,tt0206020,5.1,262,Hote Hote Pyar Hogaya,1999,Action|Crime|Romance
1756,tt0317641,4,47,Heera Lal Panna Lal,1999,Action|Comedy|Crime
1757,tt0196635,4.8,1905,International Khiladi,1999,Action|Crime|Drama
1758,tt0226847,4.8,1470,Jaanam Samjha Karo,1999,Drama|Romance
1759,tt0230347,5.9,2335,Jaanwar,1999,Action|Crime|Drama
1760,tt0339239,4,29,Kaala Samrajya,1999,Action|Crime|Romance
1761,tt0439641,6.4,21,Jahan Tum Le Chalo,1999,Romance
1762,tt0206067,6,1234,Kachche Dhaage,1999,Action|Drama|Thriller
1763,tt0226786,5.4,425,Hum Tum Pe Marte Hain,1999,Romance
1764,tt0220594,5.2,447,Kartoos,1999,Action|Crime|Thriller
1765,tt0213775,5.4,540,Kohram,1999,Action|Comedy|Drama
1766,tt0195002,7.8,3071,Kaun?,1999,Mystery|Thriller
1767,tt0220597,5.3,670,Khoobsurat,1999,Action|Comedy|Romance
1768,tt0172704,3.2,530,Lal Baadshah,1999,Action|Crime|Drama
1769,tt2008546,5.2,5,Kahani Kismat Ki,1999,Action
1770,tt0217608,4.4,133,Laawaris,1999,Action
1771,tt0206921,6.2,4465,Mann,1999,Drama|Romance
1772,tt0214931,5.4,802,Mast,1999,Fantasy|Musical|Romance
1773,tt0209263,3.3,331,Pyaar Koi Khel Nahin,1999,Drama|Romance|Thriller
1774,tt0275608,4.4,154,Pyaar Mein Kabhi Kabhi...,1999,Comedy|Drama|Musical
1775,tt0489530,5.2,9,Nyaydaata,1999,Action
1776,tt0286910,4.6,275,Rajaji,1999,Comedy|Romance
1777,tt0259547,7.7,26,Conflict,1998,Drama
1778,tt0111068,6.8,4849,Sangharsh,1999,Action|Drama|Thriller
1779,tt0338264,4.5,45,Mother,1999,Comedy|Drama|Family
1780,tt0286891,4.7,31,Phool Aur Aag,1999,Action|Comedy|Crime
1781,tt0286934,4.5,218,Safari,1999,Action|Adventure|Romance
1782,tt0207626,6.8,22,Naukar Ki Kameez,1999,\N
1783,tt0220757,7.7,2366,Shool,1999,Action|Crime|Drama
1784,tt0215196,6.6,213,Split Wide Open,1999,Crime|Drama
1785,tt2008624,5.1,7,Sanyasi Mera Naam,1999,Action
1786,tt0267928,2.5,185,Silsila Hai Pyar Ka,1999,Comedy|Drama|Romance
1787,tt0410809,4.4,17,Trishakti,1999,Action|Crime|Drama
1788,tt0220832,8,11521,Vaastav: The Reality,1999,Action|Crime|Drama
1789,tt0215245,5.9,514,Thakshak,1999,Action|Crime|Drama
1790,tt0214178,6.2,2371,Sooryavansham,1999,Action|Drama
1791,tt2008631,5.4,42,Shera,1999,Action
1792,tt0200087,8.1,22740,Sarfarosh,1999,Action|Drama
1793,tt0172684,7.7,44258,Kuch Kuch Hota Hai,1998,Comedy|Drama|Musical
1794,tt0282275,4.6,599,Zulmi,1999,Action|Drama
1795,tt0211634,6.1,2276,Soldier,1998,Action|Drama|Musical
1796,tt0173081,6.7,2612,Pyaar To Hona Hi Tha,1998,Comedy|Drama|Romance
1797,tt0152836,6.7,4646,Taal,1999,Musical|Romance
1798,tt0244794,6.1,1254,Only You,1999,Drama|Romance
1799,tt0173080,6.7,3744,Pyaar Kiya To Darna Kya,1998,Action|Comedy|Drama
1800,tt0164538,7.6,25032,Dil Se..,1998,Drama|Romance
1801,tt0164538,7.6,25032,Dil Se..,1998,Drama|Romance
1802,tt0164538,7.6,25032,Dil Se..,1998,Drama|Romance
1803,tt0164538,7.6,25032,Dil Se..,1998,Drama|Romance
1804,tt0190419,7.3,10339,Ghulam,1998,Action|Crime|Drama
1805,tt0190419,7.3,10339,Ghulam,1998,Action|Crime|Drama
1806,tt0190419,7.3,10339,Ghulam,1998,Action|Crime|Drama
1807,tt0190419,7.3,10339,Ghulam,1998,Action|Crime|Drama
1808,tt0172761,5.3,1912,Major Saab,1998,Action|Drama|Romance
1809,tt0282268,4.6,222,Yeh Hai Mumbai Meri Jaan,1999,Action|Comedy|Romance
1810,tt0210659,6.6,2072,Dulhe Raja,1998,Comedy
1811,tt0210659,6.6,2072,Dulhe Raja,1998,Comedy
1812,tt0210659,6.6,2072,Dulhe Raja,1998,Comedy
1813,tt0210659,6.6,2072,Dulhe Raja,1998,Comedy
1814,tt0118673,5.8,2414,Bade Miyan Chote Miyan,1998,Action|Comedy|Musical
1815,tt0210609,6.6,1225,China Gate,1998,Action|Adventure|Drama
1816,tt0273045,3.6,102,2001: Do Hazaar Ek,1998,Crime|Mystery|Thriller
1817,tt0286416,4.8,74,Aakrosh: Cyclone of Anger,1998,Action|Crime|Drama
1818,tt0286421,4.2,215,Achanak,1998,Action|Mystery|Thriller
1819,tt0395463,2.5,22,Badmaash,1998,Action
1820,tt0273452,4.8,1495,Bandhan,1998,Action|Drama|Romance
1821,tt0446118,3.5,17,Dand Nayak,1998,Action
1822,tt0118654,4.3,493,Aunty No. 1,1998,Comedy|Drama|Romance
1823,tt0207415,6.3,424,Doli Saja Ke Rakhna,1998,Drama|Romance
1824,tt0164550,5.5,6494,Duplicate,1998,Action|Comedy|Crime
1825,tt0189492,6.9,1627,Dushman,1998,Crime|Drama|Thriller
1826,tt0205968,4.6,549,Gharwali Baharwali,1998,Comedy
1827,tt0317355,5,35,Dhoondte Reh Jaaoge!,1998,Comedy|Drama|Family
1828,tt2008498,4.5,19,Do Numbri,1998,Action
1829,tt0280968,7.4,325,My Dear Kuttichaathan,1984,Action|Adventure|Comedy
1830,tt0280968,7.4,325,My Dear Kuttichaathan,1984,Action|Adventure|Comedy
1831,tt0280968,7.4,325,My Dear Kuttichaathan,1984,Action|Adventure|Comedy
1832,tt0280968,7.4,325,My Dear Kuttichaathan,1984,Action|Adventure|Comedy
1833,tt1265654,5,7,Ghar Bazar,1998,Action|Crime|Drama
1834,tt0497915,7.3,9433,Gunda,1998,Action|Comedy|Crime
1835,tt2167753,3.7,12,Ganga Ki Kasam,1998,Drama
1836,tt2008530,4.6,19,Himmatwala,1998,Action
1837,tt0286707,3.9,98,Humse Badhkar Kaun: The Entertainer,1998,Action|Comedy
1838,tt0818603,5.6,46,Hitler,1998,Crime
1839,tt0286683,4.8,264,Hero Hindustani,1998,Action|Comedy|Drama
1840,tt0178562,7.2,255,Hazaar Chaurasi Ki Maa,1998,Drama
1841,tt0319480,5.6,21,Hafta Vasuli,1998,Action
1842,tt0116737,4.4,123,Kabhi Na Kabhi,1998,Action|Crime|Romance
1843,tt0286723,4.6,37,Iski Topi Uske Sarr,1998,Action|Crime|Drama
1844,tt0182251,5.8,2160,When One Falls in Love,1998,Comedy|Drama|Romance
1845,tt0262527,5.7,694,Jhooth Bole Kauwa Kaate,1998,Comedy|Romance
1846,tt0286772,4.5,116,Kudrat,1998,Action|Drama|Romance
1847,tt0119596,4,344,Maharaja,1998,Adventure|Family|Fantasy
1848,tt0195814,7.2,872,Hyderabad Blues,1998,Comedy|Drama|Romance
1849,tt0349635,3.4,25,Jaane Jigar,1998,Comedy|Drama|Family
1850,tt0273804,3.5,254,Mehndi,1998,Drama
1851,tt0483288,5.3,35,Mere Do Anmol Ratan,1998,Drama
1852,tt0495848,5.2,12,Khote Sikkey,1998,Crime
1853,tt0395668,4.6,30,Miss 420,1998,Action|Romance|Thriller
1854,tt0119862,5.1,327,Pardesi Babu,1998,Action|Comedy|Drama
1855,tt0286752,5.8,1040,Keemat: They Are Back,1998,Action|Comedy|Drama
1856,tt0210920,1.8,448,Prem Aggan,1998,Drama|Romance
1857,tt0364519,6.2,43,Millitary Raaj,1998,Action
1858,tt0189633,6.6,990,Kareeb,1998,Drama|Romance
1859,tt0242831,5.9,78,Saat Rang Ke Sapne,1998,Drama|Romance
1860,tt0286907,5.6,93,Qila,1998,Drama|Family|Music
1861,tt0286803,4.2,35,Main Solah Baras Ki,1998,Musical|Romance
1862,tt0479718,5.5,8,Mohabbat Aur Jung,1998,Action
1863,tt0286936,5.3,347,Salaakhen,1998,Action|Drama
1864,tt0376158,2.5,129,Sar Utha Ke Jiyo,1998,Action|Romance
1865,tt0287081,4.8,32,Ustadon Ke Ustad,1998,Action
1866,tt0170704,7,227,Train to Pakistan,1998,Drama|War
1867,tt0238591,3.8,50,Sham Ghansham,1998,Action|Drama
1868,tt0287111,6.9,493,Wajood,1998,Action|Crime|Drama
1869,tt0195231,8.2,12053,Satya,1998,Action|Crime|Drama
1870,tt0122233,6.8,107,Melody,1997,Drama|Musical
1871,tt0211126,7.9,2671,Zakhm,1998,Drama
1872,tt0264210,4.4,232,Zor: Never Underestimate the Force,1998,Action|Drama|Thriller
1873,tt0120545,6.3,192,Yugpurush: A Man Who Comes Just Once in a Way,1998,Drama
1874,tt0455199,5.3,38,Sher-E-Hindustan,1997,Action
1875,tt1849067,5.2,15,Saazish,1998,Drama
1876,tt0396255,5.2,46,Tirchhi Topiwale,1998,Comedy|Drama|Musical
1877,tt0130348,5.2,213,Vinashak - Destroyer,1998,Action|Crime|Drama
1878,tt0118983,7,19315,Dil To Pagal Hai,1997,Comedy|Drama|Musical
1879,tt0119861,7,12858,Pardes,1997,Drama|Musical|Romance
1880,tt0133024,6.9,9208,Ishq,1997,Action|Comedy|Drama
1881,tt0119239,7.3,4180,Gupt: The Hidden Truth,1997,Action|Crime|Drama
1882,tt0395827,6.4,12,Zulm-O-Sitam,1998,Action
1883,tt0287152,5.7,48,Yamraaj,1998,Action|Drama
1884,tt0120551,5.7,1394,Ziddi,1997,Action|Drama
1885,tt0136352,6.2,7664,Koyla,1997,Action|Drama|Musical
1886,tt0119427,6.1,1969,Judaai,1997,Drama|Romance
1887,tt0118957,6.7,2136,Deewana Mastana,1997,Comedy|Romance
1888,tt0118546,6.1,195,Aar Ya Paar,1997,Thriller
1889,tt0229193,6.5,163,Aastha: In the Prison of Spring,1997,Drama
1890,tt0225029,4.6,1148,Aflatoon,1997,Action|Crime|Drama
1891,tt0118525,4.7,751,...Aur Pyaar Ho Gaya,1997,Comedy|Drama|Musical
1892,tt0118660,4.5,849,Auzaar,1997,Action|Drama|Musical
1893,tt0119285,6.1,2168,Hero No. 1,1997,Comedy|Drama|Musical
1894,tt0112308,3.8,45,Agnichakra,1997,Action
1895,tt0289685,4.6,524,Daava,1997,Action|Drama|Romance
1896,tt0135393,5.2,57,Dhaal: The Battle of Law Against Law,1997,Action|Drama
1897,tt0233422,7.4,11620,Chachi 420,1997,Comedy|Drama|Family
1898,tt0251053,4,47,Do Ankhen Barah Hath,1997,Drama
1899,tt0135161,5.1,293,Bhai,1997,Action|Drama
1900,tt0286545,4.6,8,Chupp,1997,Mystery
1901,tt0286576,7.4,58,Darmiyaan: In Between,1997,Drama
1902,tt0118931,5.9,874,Daud: Fun on the Run,1997,Action|Adventure|Comedy
1903,tt0119234,7.7,40,Gudia,1997,Drama
1904,tt0172534,5.3,550,Hameshaa,1997,Action|Drama|Romance
1905,tt0286664,4.2,314,Gudgudee,1997,Musical|Romance
1906,tt0119295,4.9,114,Himalay Putra,1997,Drama|Romance
1907,tt0185335,6.6,1014,Ghulam-E-Musthafa,1997,Action|Crime|Drama
1908,tt0118680,4.4,192,Banarasi Babu,1997,Comedy
1909,tt0251068,6.5,13,Ek Phool Teen Kante,1997,Comedy
1910,tt0273695,4.1,16,Jodidar,1997,Fantasy
1911,tt0119428,6,4684,Twins,1997,Action|Comedy|Drama
1912,tt0809515,5.9,9,Jeeo Shaan Se,1997,Drama|Romance
1913,tt0251143,4.4,822,Insaaf: The Final Justice,1997,Action|Comedy|Drama
1914,tt0420707,6.2,34,Kaalia,1997,Action
